Código da Loja;Código do Fornecedor;Nome do Fornecedor;Número do Documento;codigo da operacao;Operação;Situação;Data De Emissão;Data de entrada;Frete;Outros;Seguro;Desconto;IPI;DAE;ICMS Desonerado;FECOP;Valor FECOPST;FECOP Retido;Base de Cálculo ICMS;Valor BC do ICMS;Base de Cálculo ICMSST;Valor BC ICMSST;Valor Total;Código do produto;Descrição Produto;Unidade de medida;Quantidade de itens na unidade;Quantidade de itens;CFOP;Frete do item;Seguro do item;Desconto do item;IPI do item;Base de cálculo do ICMS do item;ICMS do item;Base de calculo do ICMS ST do item;ICMS ST do item;DAE Item;ICMS desonerado do item;ICMS antecipado do item;FECOP do item;FECOP ST do item;FECOP retido do item;Valor unitário;Outras despesas do item;Valor total do item
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000004793;ABOBORA SERGIPANA KG;KG;1,00;120,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,30;0,00;396,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000010505;ABOBRINHA KG;CX;58,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;225,00;0,00;225,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000011048;AIPIM KG;KG;80,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;0,00;150,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000002496;ALHO KG;CX;107,70;1,00;1102;0,00;0,00;0,00;0,00;583,35;105,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1500,00;0,00;1500,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000010518;BANANA DAGUA KG;CX;44,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;120,00;0,00;120,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000004801;BANANA PRATA KG;CX;248,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;800,00;0,00;800,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000010685;BATATA BAROA BANDEJA;UN;20,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;70,00;0,00;70,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000002494;BATATA LISA KG;SC;375,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2325,00;0,00;2325,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000010506;BERINJELA KG;CX;13,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;55,00;0,00;55,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000004798;BETERRABA KG;SC;62,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;255,00;0,00;255,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000012309;BROCOLIS UN;UN;54,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;324,00;0,00;324,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000002495;CEBOLA GRAUDA KG;SC;208,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;850,00;0,00;850,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000010509;CEBOLA ROXA KG;SC;19,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;115,00;0,00;115,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000004799;CENOURA KG;CX;179,80;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1160,00;0,00;1160,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000004796;CHUCHU KG;CX;60,80;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;0,00;150,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000010526;COCO SECO KG;CX;30,00;1,00;1102;0,00;0,00;0,00;0,00;100,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;100,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000004804;INHAME KG;SC;64,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;180,00;0,00;180,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000007658;LARANJA BAHIA KG;KG;20,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;125,00;0,00;125,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000010530;MACA  ARGENTINA KG;CX;18,80;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;210,00;0,00;210,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000010627;MACA GALA KG;CX;36,60;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;250,00;0,00;250,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000002137;MACA GALA SC 850GR;PCT;72,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;300,00;0,00;300,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000007657;MAMAO FORMOSA KG;CX;26,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;80,00;0,00;80,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000005062;MAMAO PAPAIA UN.;CX;72,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;270,00;0,00;270,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000010522;MARACUJA KG;CX;79,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;420,00;0,00;420,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000009605;MELANCIA BABY UN.;UN;16,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;110,00;0,00;110,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000010521;MELAO COMUM KG;KG;13,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;60,00;0,00;60,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000010684;MORANGO BANDEJA UN.;CX;80,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;440,00;0,00;440,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000002519;OVOS CARTELA COM 30;CT;12,00;12,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;175,00;0,00;2100,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000010513;PEPINO KG;CX;20,80;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;85,00;0,00;85,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000007660;PERA WILLIAM KG;KG;18,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;140,00;0,00;140,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000002502;PIMENTAO KG;CX;80,80;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;420,00;0,00;420,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000011757;PIMENTAO VERMELHO E AMARELO KG;KG;12,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;105,00;0,00;105,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000010507;QUIABO KG;CX;82,80;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;750,00;0,00;750,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000010510;REPOLHO KG;CX;83,90;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;240,00;0,00;240,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000002497;TOMATE CARMEM KG;CX;129,40;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;875,00;0,00;875,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000002474;TOMATE GRAPE 180G UN.;CX;24,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;130,00;0,00;130,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000010772;TOMATE ITALIANO KG;CX;182,70;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1320,00;0,00;1320,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000019191;UVA PRETA S/ CAROCO BDJ 500G;CX;60,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;360,00;0,00;360,00
1;10;PEDRA;22052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;22/05/2026;23/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;683,35;125,00;0,00;0,00;18015,00;000000000019308;UVA VERDE S/ CAROCO BDJ 500G;CX;50,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;350,00;0,00;350,00
2;431;OVOS E PRODUTOS ALIMENTICIOS DE AUSTIN;12052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;12/05/2026;18/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1266,00;000000000008064;OVOS CARTELA COM 20;UN;12,00;10,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;126,60;0,00;1266,00
2;198;PATRÃO DAS VERDURAS LTDA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;11/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;637,50;000000000012303;AGRIAO UN.;UN;1,00;15,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,20;0,00;18,00
2;198;PATRÃO DAS VERDURAS LTDA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;11/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;637,50;000000000012302;ALFACE CRESPA UN.;CX;12,00;8,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;120,00
2;198;PATRÃO DAS VERDURAS LTDA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;11/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;637,50;000000000012307;CHEIRO VERDE UN.;UN;1,00;60,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,00;102,00
2;198;PATRÃO DAS VERDURAS LTDA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;11/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;637,50;000000000012305;COENTRO UN.;UN;1,00;80,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,00;136,00
2;198;PATRÃO DAS VERDURAS LTDA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;11/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;637,50;000000000012304;COUVE UN.;UN;1,00;40,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,50;0,00;60,00
2;198;PATRÃO DAS VERDURAS LTDA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;11/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;637,50;000000000012306;HORTELA UN;UN;1,00;15,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,90;0,00;13,50
2;198;PATRÃO DAS VERDURAS LTDA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;11/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;637,50;000000000004803;JILO KG;KG;17,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;90,00;0,00;90,00
2;198;PATRÃO DAS VERDURAS LTDA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;11/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;637,50;000000000004405;MOSTARDA UN;UN;1,00;20,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,50;0,00;30,00
2;198;PATRÃO DAS VERDURAS LTDA;11052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;11/05/2026;11/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;637,50;000000000012320;SALSINHA UN;UN;1,00;40,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,00;68,00
2;198;PATRÃO DAS VERDURAS LTDA;12052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;12/05/2026;13/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;571,00;000000000012303;AGRIAO UN.;UN;1,00;30,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,90;0,00;27,00
2;198;PATRÃO DAS VERDURAS LTDA;12052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;12/05/2026;13/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;571,00;000000000012302;ALFACE CRESPA UN.;CX;12,00;8,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;96,00
2;198;PATRÃO DAS VERDURAS LTDA;12052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;12/05/2026;13/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;571,00;000000000012307;CHEIRO VERDE UN.;UN;1,00;40,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,30;0,00;52,00
2;198;PATRÃO DAS VERDURAS LTDA;12052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;12/05/2026;13/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;571,00;000000000012305;COENTRO UN.;UN;1,00;80,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,00;136,00
2;198;PATRÃO DAS VERDURAS LTDA;12052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;12/05/2026;13/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;571,00;000000000012304;COUVE UN.;UN;1,00;60,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;60,00
2;198;PATRÃO DAS VERDURAS LTDA;12052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;12/05/2026;13/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;571,00;000000000012306;HORTELA UN;UN;1,00;20,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,70;0,00;14,00
2;198;PATRÃO DAS VERDURAS LTDA;12052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;12/05/2026;13/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;571,00;000000000004803;JILO KG;KG;17,00;1,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;90,00;0,00;90,00
2;198;PATRÃO DAS VERDURAS LTDA;12052026;3;COMPRA PARA COMERCIALIZAÇAO - NOTA BRANCA;EFETIVADA;12/05/2026;13/05/2026;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;571,00;000000000004405;MOSTARDA UN;UN;1,00;40,00;1102;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,10;0,00;44,00
