Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
16/05/2026;;00000000007660;PERA WILLIAM KG;6,750;67,42;9,99;80,26;0,00;0,00;-12,84;-19,04;-16,00;-0,41;83,34;;;
16/05/2026;;00000000002502;PIMENTAO KG;23,750;173,14;7,29;109,54;0,00;0,00;63,60;36,73;58,06;2,01;85,35;;;
16/05/2026;;00000000011757;PIMENTAO VERMELHO E AMARELO KG;4,720;66,05;13,99;22,30;0,00;0,00;43,75;66,23;196,15;1,38;86,73;;;
16/05/2026;;00000000010507;QUIABO KG;21,277;169,98;7,99;132,05;0,00;0,00;37,93;22,32;28,73;1,20;87,93;;;
16/05/2026;;00000000010510;REPOLHO KG;8,995;46,71;5,19;17,27;0,00;0,00;29,44;63,03;170,46;0,93;88,86;;;
16/05/2026;;00000000010511;REPOLHO ROXO KG;0,750;6,74;8,99;2,11;0,00;0,00;4,63;68,73;219,81;0,15;89,01;;;
16/05/2026;;00000000007308;SALSA G;3,000;2,97;0,99;10,50;0,00;0,00;-7,53;-253,54;-71,71;-0,24;88,77;;;
16/05/2026;;00000000012320;SALSINHA UN;33,000;82,17;2,49;49,70;0,00;0,00;32,47;39,52;65,33;1,03;89,80;;;
16/05/2026;;00000000012204;SANDUICHE DE PATE DA CASA;1,000;6,99;6,99;0,00;0,00;0,00;6,99;100,00;0,00;0,22;90,02;;;
16/05/2026;;00000000011761;TANGERINA POKAN KG;76,505;305,26;3,99;318,61;0,00;0,00;-13,35;-4,37;-4,19;-0,42;89,60;;;
16/05/2026;;00000000002497;TOMATE CARMEM KG;63,510;456,66;7,19;345,82;0,00;0,00;110,84;24,27;32,05;3,51;93,10;;;
16/05/2026;;00000000002474;TOMATE GRAPE 180G UN.;6,000;38,94;6,49;30,00;0,00;0,00;8,94;22,96;29,80;0,28;93,39;;;
16/05/2026;;00000000010772;TOMATE ITALIANO KG;36,920;269,16;7,29;176,69;0,00;0,00;92,47;34,36;52,34;2,93;96,31;;;
16/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;44,000;263,56;5,99;228,80;0,00;0,00;34,76;13,19;15,19;1,10;97,41;;;
16/05/2026;;00000000004080;UVA PRETA S/ CAROCO KG;0,355;2,30;6,48;2,48;0,00;0,00;-0,18;-8,04;-7,44;-0,01;97,41;;;
16/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;21,000;224,49;10,69;142,50;0,00;0,00;81,99;36,52;57,54;2,59;100,00;;;
17/05/2026;;00000000004802;ABACAXI GRANDE UN.;4,000;31,96;7,99;22,00;0,00;0,00;9,96;31,16;45,27;0,45;0,45;;;
17/05/2026;;00000000004793;ABOBORA SERGIPANA KG;8,738;43,61;4,99;30,58;0,00;0,00;13,03;29,87;42,60;0,59;1,04;;;
17/05/2026;;00000000010505;ABOBRINHA KG;13,950;44,51;3,19;41,85;0,00;0,00;2,66;5,98;6,36;0,12;1,16;;;
17/05/2026;;00000000012303;AGRIAO UN.;14,000;34,86;2,49;16,80;0,00;0,00;18,06;51,81;107,50;0,82;1,97;;;
17/05/2026;;00000000012302;ALFACE CRESPA UN.;70,000;139,30;1,99;139,79;0,00;0,00;-0,49;-0,35;-0,35;-0,02;1,95;;;
17/05/2026;;00000000002496;ALHO KG;6,740;121,31;18,00;62,89;8,48;0,00;58,42;41,16;92,89;2,64;4,59;;;
17/05/2026;;00000000002456;BANANA DA TERRA KG;5,755;29,86;5,19;33,09;0,00;0,00;-3,23;-10,82;-9,76;-0,15;4,45;;;
17/05/2026;;00000000004801;BANANA PRATA KG;74,150;370,04;4,99;305,70;0,00;0,00;64,34;17,39;21,04;2,91;7,35;;;
17/05/2026;;00000000009239;BANANA PROMOCAO BDJ;5,000;14,95;2,99;0,00;1,85;1,11;14,95;80,20;0,00;0,68;8,03;;;
17/05/2026;;00000000001557;BATATA DOCE KG;6,390;25,50;3,99;23,96;0,00;0,00;1,54;6,03;6,42;0,07;8,10;;;
17/05/2026;;00000000002494;BATATA LISA KG;121,500;934,35;7,69;291,87;0,00;0,00;642,48;68,76;220,13;29,03;37,13;;;
17/05/2026;;00000000004991;BATATA LISA PROMOCAO KG;2,072;5,16;2,49;0,00;0,00;0,00;5,16;100,00;0,00;0,23;37,36;;;
17/05/2026;;00000000010506;BERINJELA KG;4,075;27,67;6,79;15,40;0,00;0,00;12,27;44,33;79,63;0,55;37,92;;;
17/05/2026;;00000000004798;BETERRABA KG;9,180;54,07;5,89;40,48;0,00;0,00;13,59;25,13;33,56;0,61;38,53;;;
17/05/2026;;00000000012309;BROCOLIS UN;10,000;58,90;5,89;62,00;0,00;0,00;-3,10;-5,26;-5,00;-0,14;38,39;;;
17/05/2026;;00000000000471;CARTELA OVOS C/12;20,000;139,80;6,99;137,48;0,00;0,00;2,32;1,66;1,69;0,10;38,50;;;
17/05/2026;;00000000002495;CEBOLA GRAUDA KG;45,745;237,47;5,19;102,62;0,00;0,00;134,85;56,78;131,40;6,09;44,59;;;
17/05/2026;;00000000010508;CEBOLA MIUDA KG;5,840;26,23;4,49;13,05;0,00;0,00;13,18;50,25;101,00;0,60;45,19;;;
17/05/2026;;00000000010509;CEBOLA ROXA KG;3,415;22,86;6,69;14,02;0,00;0,00;8,84;38,67;63,04;0,40;45,58;;;
17/05/2026;;00000000004799;CENOURA KG;34,690;242,52;6,99;97,13;0,00;0,00;145,39;59,95;149,68;6,57;52,15;;;
17/05/2026;;00000000000258;CENOURA PROMOCAO KG;16,960;33,75;1,99;110,24;0,00;0,00;-76,49;-226,64;-69,38;-3,46;48,70;;;
17/05/2026;;00000000012307;CHEIRO VERDE UN.;46,000;114,54;2,49;70,00;0,00;0,00;44,54;38,89;63,63;2,01;50,71;;;
17/05/2026;;00000000004796;CHUCHU KG;4,965;17,84;3,59;27,18;0,00;0,00;-9,34;-52,37;-34,37;-0,42;50,29;;;
17/05/2026;;00000000010526;COCO SECO KG;6,935;33,20;4,79;22,56;6,70;0,00;10,64;11,85;47,16;0,48;50,77;;;
17/05/2026;;00000000012305;COENTRO UN.;75,000;186,75;2,49;127,50;0,00;0,00;59,25;31,73;46,47;2,68;53,45;;;
17/05/2026;;00000000012304;COUVE UN.;40,000;99,60;2,49;60,00;0,00;0,00;39,60;39,76;66,00;1,79;55,24;;;
17/05/2026;;00000000010514;GENGIBRE KG;0,465;6,88;14,80;2,84;0,00;0,64;4,04;49,45;142,16;0,18;55,42;;;
17/05/2026;;00000000012306;HORTELA UN;6,000;14,94;2,49;5,40;0,00;0,00;9,54;63,86;176,67;0,43;55,85;;;
17/05/2026;;00000000004804;INHAME KG;9,680;48,31;4,99;49,85;0,00;0,00;-1,54;-3,19;-3,09;-0,07;55,78;;;
17/05/2026;;00000000004803;JILO KG;10,600;84,69;7,99;56,07;0,00;0,00;28,62;33,79;51,03;1,29;57,07;;;
17/05/2026;;00000000010532;KIWI KG;2,605;65,10;24,99;43,82;0,00;0,00;21,28;32,69;48,58;0,96;58,03;;;
17/05/2026;;00000000004797;LARANJA PERA KG;18,085;64,91;3,59;40,87;0,00;0,00;24,04;37,03;58,81;1,09;59,12;;;
17/05/2026;;00000000002498;LIMAO KG;15,425;49,24;3,19;30,17;0,00;0,00;19,07;38,73;63,22;0,86;59,98;;;
17/05/2026;;00000000012312;LOURO UN.;4,000;9,96;2,49;4,80;0,00;0,00;5,16;51,81;107,50;0,23;60,22;;;
17/05/2026;;00000000010530;MACA  ARGENTINA KG;1,555;29,53;18,99;17,83;0,00;0,00;11,69;39,60;65,57;0,53;60,74;;;
17/05/2026;;00000000010531;MACA FUJI KG;2,050;28,68;13,99;27,41;0,00;0,00;1,27;4,43;4,64;0,06;60,80;;;
17/05/2026;;00000000010627;MACA GALA KG;18,110;162,84;8,99;176,75;0,00;0,00;-13,91;-8,54;-7,87;-0,63;60,17;;;
17/05/2026;;00000000002137;MACA GALA SC 850GR;20,000;99,80;4,99;38,80;0,00;0,00;61,00;61,12;157,22;2,76;62,93;;;
17/05/2026;;00000000010529;MACA VERDE KG;0,660;11,21;16,98;7,70;0,00;0,00;3,51;31,29;45,54;0,16;63,09;;;
17/05/2026;;00000000005062;MAMAO PAPAIA UN.;5,000;22,45;4,49;11,45;0,00;0,00;11,00;49,00;96,07;0,50;63,58;;;
17/05/2026;;00000000010525;MANGA PALMER KG;20,405;122,19;5,99;105,41;0,00;0,00;16,78;13,73;15,92;0,76;64,34;;;
17/05/2026;;00000000010522;MARACUJA KG;23,310;162,94;6,99;157,43;0,00;0,00;5,51;3,38;3,50;0,25;64,59;;;
17/05/2026;;00000000010521;MELAO COMUM KG;4,480;23,25;5,19;12,72;0,00;0,00;10,53;45,28;82,74;0,48;65,07;;;
17/05/2026;;00000000004405;MOSTARDA UN;13,000;32,37;2,49;19,10;0,00;0,00;13,27;40,99;69,48;0,60;65,67;;;
17/05/2026;;00000000007432;OVOS CAIPIRA C/12;5,000;64,95;12,99;50,00;0,00;0,00;14,95;23,02;29,90;0,68;66,34;;;
17/05/2026;;00000000008064;OVOS CARTELA COM 20;24,000;287,76;11,99;30,00;0,00;0,00;257,76;89,57;859,20;11,65;77,99;;;
17/05/2026;;00000000002519;OVOS CARTELA COM 30;23,000;420,67;18,29;270,66;0,00;0,00;150,01;35,66;55,42;6,78;84,77;;;
17/05/2026;;00000000010512;PEPINO JAPONES KG;5,850;29,20;4,99;23,78;0,00;0,00;5,42;18,55;22,78;0,24;85,01;;;
17/05/2026;;00000000010513;PEPINO KG;3,210;15,70;4,89;17,30;0,00;0,00;-1,60;-10,20;-9,26;-0,07;84,94;;;
17/05/2026;;00000000007660;PERA WILLIAM KG;4,335;43,31;9,99;53,32;0,00;0,00;-10,01;-23,11;-18,77;-0,45;84,49;;;
17/05/2026;;00000000002502;PIMENTAO KG;17,880;130,35;7,29;82,26;0,00;0,00;48,09;36,89;58,46;2,17;86,66;;;
17/05/2026;;00000000011757;PIMENTAO VERMELHO E AMARELO KG;1,885;26,39;14,00;8,03;0,00;0,00;18,36;69,57;228,64;0,83;87,49;;;
17/05/2026;;00000000010507;QUIABO KG;20,204;161,41;7,99;121,84;0,00;0,00;39,57;24,52;32,48;1,79;89,28;;;
17/05/2026;;00000000010510;REPOLHO KG;5,575;28,94;5,19;14,38;0,00;0,00;14,56;50,32;101,28;0,66;89,94;;;
17/05/2026;;00000000007308;SALSA G;1,000;0,99;0,99;3,50;0,00;0,00;-2,51;-253,54;-71,71;-0,11;89,82;;;
17/05/2026;;00000000012320;SALSINHA UN;32,000;79,68;2,49;50,00;0,00;0,00;29,68;37,25;59,36;1,34;91,17;;;
17/05/2026;;00000000011761;TANGERINA POKAN KG;18,625;74,30;3,99;79,16;0,00;0,00;-4,86;-6,54;-6,14;-0,22;90,95;;;
17/05/2026;;00000000002497;TOMATE CARMEM KG;37,510;269,69;7,19;202,72;0,00;0,00;66,97;24,83;33,04;3,03;93,97;;;
17/05/2026;;00000000002474;TOMATE GRAPE 180G UN.;1,000;6,49;6,49;5,00;0,00;0,00;1,49;22,96;29,80;0,07;94,04;;;
17/05/2026;;00000000010772;TOMATE ITALIANO KG;39,875;290,69;7,29;199,78;0,00;0,00;90,91;31,28;45,51;4,11;98,15;;;
17/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;12,000;71,88;5,99;62,40;0,00;0,00;9,48;13,19;15,19;0,43;98,58;;;
17/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;8,000;85,52;10,69;54,00;0,00;0,00;31,52;36,86;58,37;1,42;100,00;;;
18/05/2026;;00000000010523;ABACATE KG;0,495;2,17;4,38;3,00;0,00;0,00;-0,83;-38,24;-27,66;-0,04;-0,04;;;
18/05/2026;;00000000004802;ABACAXI GRANDE UN.;8,000;63,92;7,99;45,00;0,00;0,00;18,92;29,60;42,04;0,87;0,83;;;
18/05/2026;;00000000004793;ABOBORA SERGIPANA KG;13,254;66,14;4,99;46,13;0,00;0,00;20,01;30,25;43,38;0,92;1,76;;;
18/05/2026;;00000000010505;ABOBRINHA KG;8,690;27,72;3,19;25,79;0,00;0,00;1,93;6,95;7,47;0,09;1,84;;;
18/05/2026;;00000000012303;AGRIAO UN.;11,000;27,39;2,49;13,20;0,00;0,00;14,19;51,81;107,50;0,65;2,50;;;
18/05/2026;;00000000012302;ALFACE CRESPA UN.;68,000;135,32;1,99;138,12;0,00;0,00;-2,80;-2,07;-2,03;-0,13;2,37;;;
18/05/2026;;00000000012313;ALFACE LISA UN.;12,000;29,88;2,49;18,00;0,00;0,00;11,88;39,76;66,00;0,55;2,92;;;
18/05/2026;;00000000002496;ALHO KG;12,145;218,58;18,00;107,83;15,30;0,00;110,75;43,67;102,71;5,10;8,02;;;
18/05/2026;;00000000002456;BANANA DA TERRA KG;5,980;31,03;5,19;34,38;0,00;0,00;-3,35;-10,81;-9,76;-0,15;7,87;;;
18/05/2026;;00000000010518;BANANA DAGUA KG;2,385;9,52;3,99;6,37;0,00;0,00;3,15;33,11;49,50;0,15;8,01;;;
18/05/2026;;00000000004801;BANANA PRATA KG;41,230;205,74;4,99;170,37;0,00;0,00;35,37;17,19;20,76;1,63;9,64;;;
18/05/2026;;00000000001557;BATATA DOCE KG;5,790;23,10;3,99;21,71;0,00;0,00;1,39;6,01;6,39;0,06;9,71;;;
18/05/2026;;00000000002494;BATATA LISA KG;93,865;728,62;7,76;195,47;0,00;0,00;533,15;73,17;272,76;24,57;34,27;;;
18/05/2026;;00000000010506;BERINJELA KG;0,925;6,28;6,79;3,50;0,00;0,00;2,78;44,32;79,61;0,13;34,40;;;
18/05/2026;;00000000004798;BETERRABA KG;6,940;40,84;5,88;30,61;0,00;0,00;10,23;25,06;33,44;0,47;34,87;;;
18/05/2026;;00000000012309;BROCOLIS UN;5,000;28,95;5,79;31,00;0,00;0,00;-2,05;-7,08;-6,61;-0,09;34,78;;;
18/05/2026;;00000000000471;CARTELA OVOS C/12;26,000;181,74;6,99;168,74;0,00;0,00;13,00;7,15;7,70;0,60;35,38;;;
18/05/2026;;00000000002495;CEBOLA GRAUDA KG;41,625;215,94;5,19;82,12;0,00;0,00;133,82;61,97;162,94;6,17;41,55;;;
18/05/2026;;00000000010508;CEBOLA MIUDA KG;3,580;16,08;4,49;7,16;0,00;0,00;8,92;55,47;124,58;0,41;41,96;;;
18/05/2026;;00000000010509;CEBOLA ROXA KG;5,307;35,41;6,67;21,62;0,00;0,00;13,79;38,95;63,81;0,64;42,59;;;
18/05/2026;;00000000004799;CENOURA KG;46,485;324,89;6,99;130,94;0,00;0,00;193,95;59,70;148,13;8,94;51,53;;;
18/05/2026;;00000000012307;CHEIRO VERDE UN.;50,000;124,50;2,49;75,60;0,00;0,00;48,90;39,28;64,68;2,25;53,78;;;
18/05/2026;;00000000004796;CHUCHU KG;5,030;18,07;3,59;29,16;0,00;0,00;-11,09;-61,40;-38,04;-0,51;53,27;;;
18/05/2026;;00000000010526;COCO SECO KG;2,660;12,72;4,78;8,67;2,54;0,00;4,05;11,83;46,69;0,19;53,46;;;
18/05/2026;;00000000012305;COENTRO UN.;67,000;166,83;2,49;113,90;0,00;0,00;52,93;31,73;46,47;2,44;55,90;;;
18/05/2026;;00000000012304;COUVE UN.;41,000;102,09;2,49;61,50;0,00;0,00;40,59;39,76;66,00;1,87;57,77;;;
18/05/2026;;00000000010514;GENGIBRE KG;1,060;15,68;14,79;6,48;0,00;1,45;9,20;49,45;142,10;0,42;58,19;;;
18/05/2026;;00000000012306;HORTELA UN;13,000;32,37;2,49;11,70;0,00;0,00;20,67;63,86;176,67;0,95;59,14;;;
18/05/2026;;00000000004804;INHAME KG;8,625;43,01;4,99;43,41;0,00;0,00;-0,40;-0,94;-0,93;-0,02;59,13;;;
18/05/2026;;00000000004803;JILO KG;5,055;40,39;7,99;26,74;0,00;0,00;13,65;33,79;51,04;0,63;59,76;;;
18/05/2026;;00000000010532;KIWI KG;0,470;11,74;24,98;7,91;0,00;0,00;3,83;32,66;48,51;0,18;59,93;;;
18/05/2026;;00000000004797;LARANJA PERA KG;8,475;30,42;3,59;19,68;0,00;0,00;10,74;35,31;54,59;0,50;60,43;;;
18/05/2026;;00000000002498;LIMAO KG;24,020;76,64;3,19;47,94;0,00;0,00;28,70;37,45;59,87;1,32;61,75;;;
18/05/2026;;00000000012312;LOURO UN.;6,000;14,94;2,49;7,20;0,00;0,00;7,74;51,81;107,50;0,36;62,11;;;
18/05/2026;;00000000010530;MACA  ARGENTINA KG;1,525;28,96;18,99;17,75;0,00;0,00;11,21;38,71;63,15;0,52;62,62;;;
18/05/2026;;00000000010531;MACA FUJI KG;0,655;9,16;13,98;8,76;0,00;0,00;0,40;4,40;4,60;0,02;62,64;;;
18/05/2026;;00000000010627;MACA GALA KG;10,860;97,65;8,99;102,61;0,00;0,00;-4,96;-5,08;-4,83;-0,23;62,41;;;
18/05/2026;;00000000002137;MACA GALA SC 850GR;19,000;94,81;4,99;40,90;0,00;0,00;53,91;56,86;131,81;2,48;64,90;;;
18/05/2026;;00000000005062;MAMAO PAPAIA UN.;5,000;22,45;4,49;11,45;0,00;0,00;11,00;49,00;96,07;0,51;65,40;;;
18/05/2026;;00000000010525;MANGA PALMER KG;12,885;77,16;5,99;68,16;0,00;0,00;9,00;11,66;13,20;0,41;65,82;;;
18/05/2026;;00000000010522;MARACUJA KG;33,280;232,43;6,98;225,64;0,00;0,00;6,79;2,92;3,01;0,31;66,13;;;
18/05/2026;;00000000010521;MELAO COMUM KG;1,550;8,04;5,19;4,40;0,00;0,00;3,64;45,25;82,64;0,17;66,30;;;
18/05/2026;;00000000004405;MOSTARDA UN;15,000;37,35;2,49;22,50;0,00;0,00;14,85;39,76;66,00;0,68;66,98;;;
18/05/2026;;00000000011612;MOUSSE DE LIMAO DA CASA P;1,000;3,99;3,99;0,00;0,00;0,00;3,99;100,00;0,00;0,18;67,17;;;
18/05/2026;;00000000008283;OVOS CAIPIRA  CARTELA COM 30;1,000;12,49;12,49;0,00;0,00;0,00;12,49;100,00;0,00;0,58;67,74;;;
18/05/2026;;00000000007432;OVOS CAIPIRA C/12;3,000;38,97;12,99;30,00;0,00;0,00;8,97;23,02;29,90;0,41;68,16;;;
18/05/2026;;00000000008064;OVOS CARTELA COM 20;11,000;131,89;11,99;0,00;0,00;0,00;131,89;100,00;0,00;6,08;74,23;;;
18/05/2026;;00000000002519;OVOS CARTELA COM 30;32,000;585,28;18,29;371,08;0,00;0,00;214,20;36,60;57,72;9,87;84,10;;;
18/05/2026;;00000000010512;PEPINO JAPONES KG;2,715;13,55;4,99;11,01;0,00;0,00;2,54;18,73;23,04;0,12;84,22;;;
18/05/2026;;00000000010513;PEPINO KG;7,885;38,53;4,89;42,50;0,00;0,00;-3,97;-10,30;-9,34;-0,18;84,04;;;
18/05/2026;;00000000007660;PERA WILLIAM KG;3,275;32,72;9,99;40,28;0,00;0,00;-7,56;-23,11;-18,77;-0,35;83,69;;;
18/05/2026;;00000000002502;PIMENTAO KG;12,220;89,09;7,29;54,85;0,00;0,00;34,24;38,44;62,43;1,58;85,27;;;
18/05/2026;;00000000011757;PIMENTAO VERMELHO E AMARELO KG;0,385;5,39;14,00;1,64;0,00;0,00;3,75;69,57;228,64;0,17;85,44;;;
18/05/2026;;00000000010507;QUIABO KG;8,856;70,75;7,99;57,26;0,00;0,00;13,49;19,07;23,56;0,62;86,06;;;
18/05/2026;;00000000010510;REPOLHO KG;7,945;41,22;5,19;16,05;0,00;0,00;25,17;61,06;156,78;1,16;87,22;;;
18/05/2026;;00000000010511;REPOLHO ROXO KG;1,785;16,05;8,99;5,02;0,00;0,00;11,03;68,75;219,99;0,51;87,73;;;
18/05/2026;;00000000012320;SALSINHA UN;29,000;72,21;2,49;43,70;0,00;0,00;28,51;39,48;65,24;1,31;89,04;;;
18/05/2026;;00000000012204;SANDUICHE DE PATE DA CASA;2,000;13,98;6,99;0,00;0,00;0,00;13,98;100,00;0,00;0,64;89,69;;;
18/05/2026;;00000000011761;TANGERINA POKAN KG;34,850;139,05;3,99;139,87;0,00;0,00;-0,82;-0,59;-0,59;-0,04;89,65;;;
18/05/2026;;00000000002497;TOMATE CARMEM KG;27,933;200,80;7,19;146,64;0,00;0,00;54,16;26,97;36,93;2,50;92,15;;;
18/05/2026;;00000000002429;TOMATE CEREJA UN.;1,000;4,99;4,99;4,58;0,00;0,00;0,41;8,22;8,95;0,02;92,17;;;
18/05/2026;;00000000002474;TOMATE GRAPE 180G UN.;5,000;32,45;6,49;25,00;0,00;0,00;7,45;22,96;29,80;0,34;92,51;;;
18/05/2026;;00000000010772;TOMATE ITALIANO KG;38,665;281,70;7,29;178,48;0,00;0,00;103,22;36,64;57,83;4,76;97,27;;;
18/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;14,000;83,86;5,99;72,80;0,00;0,00;11,06;13,19;15,19;0,51;97,78;;;
18/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;12,000;128,28;10,69;80,00;0,00;0,00;48,28;37,64;60,35;2,22;100,00;;;
19/05/2026;;00000000010523;ABACATE KG;12,380;44,43;3,59;45,00;0,00;0,00;-0,57;-1,29;-1,27;-0,02;-0,02;;;
19/05/2026;;00000000004802;ABACAXI GRANDE UN.;5,000;39,95;7,99;36,50;0,00;0,00;3,45;8,64;9,45;0,15;0,12;;;
19/05/2026;;00000000004793;ABOBORA SERGIPANA KG;19,499;97,29;4,99;68,25;0,00;0,00;29,04;29,85;42,56;1,23;1,35;;;
19/05/2026;;00000000010505;ABOBRINHA KG;20,740;65,54;3,16;64,54;0,00;0,00;1,00;1,52;1,54;0,04;1,39;;;
19/05/2026;;00000000012303;AGRIAO UN.;31,000;48,94;1,58;31,80;0,00;0,00;17,14;35,02;53,90;0,72;2,12;;;
19/05/2026;;00000000011048;AIPIM KG;26,690;79,45;2,98;48,51;0,00;0,00;30,94;38,94;63,79;1,31;3,42;;;
19/05/2026;;00000000012302;ALFACE CRESPA UN.;89,000;135,63;1,52;113,43;0,00;0,00;22,20;16,37;19,57;0,94;4,36;;;
19/05/2026;;00000000002496;ALHO KG;18,835;283,36;15,04;169,20;19,81;0,00;114,16;33,30;67,48;4,83;9,19;;;
19/05/2026;;00000000002456;BANANA DA TERRA KG;6,055;31,42;5,19;34,82;0,00;0,00;-3,40;-10,81;-9,75;-0,14;9,04;;;
19/05/2026;;00000000010518;BANANA DAGUA KG;40,840;154,79;3,79;145,23;0,00;0,00;9,56;6,17;6,58;0,40;9,45;;;
19/05/2026;;00000000004801;BANANA PRATA KG;83,510;375,77;4,50;434,25;0,00;0,00;-58,48;-15,56;-13,47;-2,47;6,98;;;
19/05/2026;;00000000009239;BANANA PROMOCAO BDJ;6,000;17,94;2,99;0,00;2,15;1,66;17,94;78,75;0,00;0,76;7,73;;;
19/05/2026;;00000000001557;BATATA DOCE KG;13,125;61,56;4,69;47,43;0,00;0,00;14,13;22,96;29,80;0,60;8,33;;;
19/05/2026;;00000000002494;BATATA LISA KG;147,335;1147,75;7,79;887,88;0,00;0,00;259,87;22,64;29,27;10,98;19,31;;;
19/05/2026;;00000000010506;BERINJELA KG;5,810;39,46;6,79;30,88;0,00;0,00;8,58;21,75;27,80;0,36;19,68;;;
19/05/2026;;00000000004798;BETERRABA KG;7,450;43,88;5,89;32,85;0,00;0,00;11,03;25,13;33,56;0,47;20,14;;;
19/05/2026;;00000000012309;BROCOLIS UN;46,000;301,34;6,55;254,50;0,00;0,00;46,84;15,54;18,40;1,98;22,12;;;
19/05/2026;;00000000000471;CARTELA OVOS C/12;12,000;83,88;6,99;75,00;0,00;0,00;8,88;10,59;11,84;0,38;22,50;;;
19/05/2026;;00000000002495;CEBOLA GRAUDA KG;65,230;337,39;5,17;242,76;0,00;0,00;94,63;28,05;38,98;4,00;26,50;;;
19/05/2026;;00000000010508;CEBOLA MIUDA KG;9,150;41,11;4,49;18,30;0,00;0,00;22,81;55,49;124,64;0,96;27,46;;;
19/05/2026;;00000000010509;CEBOLA ROXA KG;5,510;36,87;6,69;28,65;0,00;0,00;8,22;22,29;28,69;0,35;27,81;;;
19/05/2026;;00000000004799;CENOURA KG;65,105;455,12;6,99;387,03;0,00;0,00;68,09;14,96;17,59;2,88;30,69;;;
19/05/2026;;00000000000258;CENOURA PROMOCAO KG;1,552;3,09;1,99;10,09;0,00;0,00;-7,00;-226,47;-69,37;-0,30;30,39;;;
19/05/2026;;00000000012307;CHEIRO VERDE UN.;41,000;64,09;1,56;58,30;0,00;0,00;5,79;9,03;9,93;0,24;30,64;;;
19/05/2026;;00000000004796;CHUCHU KG;20,345;73,04;3,59;64,63;0,00;0,00;8,41;11,52;13,02;0,36;30,99;;;
19/05/2026;;00000000010526;COCO SECO KG;4,710;22,56;4,79;15,15;4,51;0,00;7,41;12,84;48,91;0,31;31,31;;;
19/05/2026;;00000000012305;COENTRO UN.;82,000;202,91;2,47;133,00;0,00;0,00;69,91;34,45;52,56;2,95;34,26;;;
19/05/2026;;00000000012304;COUVE UN.;70,000;127,41;1,82;93,00;0,00;0,00;34,41;27,01;37,00;1,45;35,71;;;
19/05/2026;;00000000010514;GENGIBRE KG;0,705;10,42;14,78;4,31;0,00;0,95;6,11;49,54;141,85;0,26;35,97;;;
19/05/2026;;00000000012306;HORTELA UN;9,000;22,41;2,49;7,10;0,00;0,00;15,31;68,32;215,63;0,65;36,62;;;
